"timestamp","elapsed_s","phase","adapter_present","adapter_status","pnp_status","wlan_state","signal_pct","receive_rate_mbps","transmit_rate_mbps","gateway_ok","gateway_latency_ms","internet_ok","internet_latency_ms","received_bytes","sent_bytes","received_errors","outbound_errors","received_discards","outbound_discards"
"2026-07-29T15:00:44.6530654+02:00","0.296","load","True","Up","OK","connected","94","433.3","433.3","True","7","True","76","162930195","7896660","0","0","0","0"
"2026-07-29T15:00:45.6713698+02:00","1.314","load","True","Up","OK","connected","94","433.3","433.3","True","24","True","17","184174685","7954439","0","0","0","0"
"2026-07-29T15:00:46.6873697+02:00","2.33","load","True","Up","OK","connected","94","433.3","433.3","True","37","True","16","205431247","8017874","0","0","0","0"
"2026-07-29T15:00:47.6975439+02:00","3.34","load","True","Up","OK","connected","94","433.3","433.3","True","45","True","21","229430766","8086238","0","0","0","0"
"2026-07-29T15:00:48.7096481+02:00","4.353","load","True","Up","OK","connected","94","433.3","433.3","True","16","True","34","254119460","8157956","0","0","0","0"
"2026-07-29T15:00:49.7221753+02:00","5.365","load","True","Up","OK","connected","94","433.3","433.3","True","6","True","18","277933492","8225601","0","0","0","0"
"2026-07-29T15:00:50.7315936+02:00","6.375","load","True","Up","OK","connected","94","433.3","433.3","True","10","True","19","305327646","8296323","0","0","0","0"
"2026-07-29T15:00:51.7346685+02:00","7.378","load","True","Up","OK","connected","94","433.3","433.3","True","37","True","48","330184054","8361848","0","0","0","0"
"2026-07-29T15:00:52.7452298+02:00","8.388","load","True","Up","OK","connected","94","433.3","433.3","True","57","True","16","356033930","8432953","0","0","0","0"
"2026-07-29T15:00:53.7750601+02:00","9.418","load","True","Up","OK","connected","100","433.3","433.3","True","18","True","30","380926967","8504792","0","0","0","0"
"2026-07-29T15:00:54.7891727+02:00","10.432","load","True","Up","OK","connected","100","433.3","433.3","True","9","True","16","404884819","8564287","0","0","0","0"
"2026-07-29T15:00:55.7940558+02:00","11.437","load","True","Up","OK","connected","100","433.3","433.3","True","26","True","51","422392068","8610484","0","0","0","0"
"2026-07-29T15:00:56.7944987+02:00","12.437","load","True","Up","OK","connected","100","433.3","433.3","True","4","True","18","447835898","8668828","0","0","0","0"
"2026-07-29T15:00:57.8029526+02:00","13.446","load","True","Up","OK","connected","100","433.3","433.3","True","8","True","31","474803402","8742802","0","0","0","0"
"2026-07-29T15:00:58.8070110+02:00","14.45","load","True","Up","OK","connected","100","433.3","433.3","False",,"True","30","504893497","8815696","0","0","0","0"
"2026-07-29T15:00:59.8163245+02:00","15.459","load","True","Up","OK","connected","100","433.3","433.3","True","19","True","20","534150503","9039249","0","0","0","0"
"2026-07-29T15:01:00.8247234+02:00","16.468","load","True","Up","OK","connected","100","433.3","433.3","True","38","True","20","566436883","9124041","0","0","0","0"
"2026-07-29T15:01:01.8444409+02:00","17.487","load","True","Up","OK","connected","100","433.3","433.3","True","8","True","16","595896736","9214048","0","0","0","0"
"2026-07-29T15:01:02.8513537+02:00","18.494","load","True","Up","OK","connected","100","433.3","433.3","True","3","True","17","623007686","9289995","0","0","0","0"
"2026-07-29T15:01:03.8901718+02:00","19.533","load","True","Up","OK","connected","98","433.3","433.3","True","58","True","19","651265216","9363094","0","0","0","0"
"2026-07-29T15:01:04.8941498+02:00","20.537","load","True","Up","OK","connected","98","433.3","433.3","False",,"True","91","681644717","9436771","0","0","0","0"
"2026-07-29T15:01:05.9023190+02:00","21.545","load","True","Up","OK","connected","98","433.3","433.3","True","16","True","74","705443065","9500668","0","0","0","0"
"2026-07-29T15:01:06.9230571+02:00","22.566","load","True","Up","OK","connected","98","433.3","433.3","True","12","True","47","737695855","9577773","0","0","0","0"
"2026-07-29T15:01:07.9324192+02:00","23.575","load","True","Up","OK","connected","98","433.3","433.3","True","36","True","43","771153649","9661637","0","0","0","0"
"2026-07-29T15:01:08.9361706+02:00","24.579","load","True","Up","OK","connected","98","433.3","433.3","True","8","True","105","801566266","9740637","0","0","0","0"
"2026-07-29T15:01:09.9417188+02:00","25.585","load","True","Up","OK","connected","98","433.3","433.3","True","135","True","26","834908775","9823595","0","0","0","0"
"2026-07-29T15:01:10.9501212+02:00","26.593","load","True","Up","OK","connected","98","433.3","433.3","True","47","True","19","866519554","9900614","0","0","0","0"
"2026-07-29T15:01:11.9546622+02:00","27.598","load","True","Up","OK","connected","98","433.3","433.3","True","128","True","29","897377734","9975125","0","0","0","0"
"2026-07-29T15:01:12.9624506+02:00","28.605","load","True","Up","OK","connected","98","433.3","433.3","True","79","True","32","929060247","10050126","0","0","0","0"
"2026-07-29T15:01:13.9720063+02:00","29.615","load","True","Up","OK","connected","98","433.3","433.3","True","39","True","23","957254489","10119454","0","0","0","0"
"2026-07-29T15:01:14.9794035+02:00","30.622","load","True","Up","OK","connected","98","433.3","433.3","True","55","True","27","986402149","10190110","0","0","0","0"
"2026-07-29T15:01:15.9833121+02:00","31.626","load","True","Up","OK","connected","98","433.3","433.3","True","9","True","39","1010556947","10251183","0","0","0","0"
"2026-07-29T15:01:16.9844832+02:00","32.627","load","True","Up","OK","connected","98","433.3","433.3","True","16","True","24","1037960751","10323866","0","0","0","0"
"2026-07-29T15:01:17.9886180+02:00","33.632","load","True","Up","OK","connected","98","433.3","433.3","True","8","True","118","1067915090","10403860","0","0","0","0"
"2026-07-29T15:01:18.9952280+02:00","34.638","load","True","Up","OK","connected","98","433.3","433.3","True","24","True","145","1096932603","10475409","0","0","0","0"
"2026-07-29T15:01:20.0022402+02:00","35.645","load","True","Up","OK","connected","98","433.3","433.3","True","49","True","19","1128558365","10549063","0","0","0","0"
"2026-07-29T15:01:21.0106033+02:00","36.654","load","True","Up","OK","connected","98","433.3","433.3","True","129","True","68","1157254488","10619817","0","0","0","0"
"2026-07-29T15:01:22.0219643+02:00","37.665","load","True","Up","OK","connected","98","433.3","433.3","True","72","True","48","1186419432","10690623","0","0","0","0"
"2026-07-29T15:01:23.0265933+02:00","38.67","load","True","Up","OK","connected","98","433.3","433.3","True","99","True","36","1216219030","10763316","0","0","0","0"
"2026-07-29T15:01:24.0442540+02:00","39.687","load","True","Up","OK","connected","98","433.3","433.3","True","96","True","23","1246923207","10836854","0","0","0","0"
"2026-07-29T15:01:25.0484541+02:00","40.691","observation","True","Up","OK","connected","98","433.3","433.3","True","4","True","17","1271363817","10895391","0","0","0","0"
"2026-07-29T15:01:26.0512928+02:00","41.694","observation","True","Up","OK","connected","98","433.3","433.3","True","3","True","16","1271364909","10896179","0","0","0","0"
"2026-07-29T15:01:27.0534980+02:00","42.696","observation","True","Up","OK","connected","98","433.3","433.3","True","5","True","16","1271366233","10896411","0","0","0","0"
"2026-07-29T15:01:28.0568183+02:00","43.7","observation","True","Up","OK","connected","98","433.3","433.3","True","4","True","16","1271367375","10896601","0","0","0","0"
"2026-07-29T15:01:29.0580197+02:00","44.701","observation","True","Up","OK","connected","98","433.3","433.3","True","3","True","16","1271369013","10897143","0","0","0","0"
"2026-07-29T15:01:30.0602109+02:00","45.703","observation","True","Up","OK","connected","98","433.3","433.3","True","3","True","18","1271370403","10897430","0","0","0","0"
"2026-07-29T15:01:31.0636109+02:00","46.707","observation","True","Up","OK","connected","98","433.3","433.3","True","21","True","18","1271371321","10898199","0","0","0","0"
"2026-07-29T15:01:32.0776641+02:00","47.721","observation","True","Up","OK","connected","98","433.3","433.3","True","3","True","16","1271373337","10901738","0","0","0","0"
"2026-07-29T15:01:33.0838262+02:00","48.727","observation","True","Up","OK","connected","98","433.3","433.3","True","4","True","16","1271374605","10901970","0","0","0","0"
"2026-07-29T15:01:34.0884634+02:00","49.731","observation","True","Up","OK","connected","88","390","390","True","3","True","16","1271376116","10902338","0","0","0","0"
"2026-07-29T15:01:35.0936724+02:00","50.737","observation","True","Up","OK","connected","88","390","390","True","6","True","17","1271377976","10902865","0","0","0","0"
"2026-07-29T15:01:36.1113435+02:00","51.754","observation","True","Up","OK","connected","88","390","390","True","3","True","16","1271379436","10903231","0","0","0","0"
"2026-07-29T15:01:37.1142855+02:00","52.757","observation","True","Up","OK","connected","88","390","390","True","3","True","52","1271381576","10904041","0","0","0","0"
"2026-07-29T15:01:38.1322534+02:00","53.775","observation","True","Up","OK","connected","88","390","390","True","3","True","16","1271382200","10904466","0","0","0","0"
"2026-07-29T15:01:39.1334569+02:00","54.776","observation","True","Up","OK","connected","88","390","390","True","3","True","17","1271385195","10905649","0","0","0","0"
"2026-07-29T15:01:40.1371342+02:00","55.78","observation","True","Up","OK","connected","88","390","390","True","3","True","48","1271385707","10905881","0","0","0","0"
"2026-07-29T15:01:41.1413788+02:00","56.784","observation","True","Up","OK","connected","88","390","390","True","4","True","16","1271386849","10906071","0","0","0","0"
"2026-07-29T15:01:42.1480199+02:00","57.791","observation","True","Up","OK","connected","88","390","390","True","4","True","17","1271388173","10906603","0","0","0","0"
"2026-07-29T15:01:43.1535946+02:00","58.797","observation","True","Up","OK","connected","88","390","390","True","3","True","16","1271390248","10907151","0","0","0","0"
"2026-07-29T15:01:44.1601841+02:00","59.803","observation","True","Up","OK","connected","94","433.3","433.3","True","4","True","16","1271392326","10910726","0","0","0","0"
"2026-07-29T15:01:45.1660819+02:00","60.809","observation","True","Up","OK","connected","94","433.3","433.3","True","14","True","44","1271393752","10911025","0","0","0","0"
"2026-07-29T15:01:46.1691226+02:00","61.812","observation","True","Up","OK","connected","94","433.3","433.3","True","6","True","17","1271395218","10911343","0","0","0","0"
"2026-07-29T15:01:47.1723863+02:00","62.815","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271396621","10911945","0","0","0","0"
"2026-07-29T15:01:48.1751588+02:00","63.818","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271398046","10912465","0","0","0","0"
"2026-07-29T15:01:49.1802992+02:00","64.823","observation","True","Up","OK","connected","94","433.3","433.3","True","4","True","16","1271399006","10912613","0","0","0","0"
"2026-07-29T15:01:50.1866243+02:00","65.83","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","43","1271399154","10912761","0","0","0","0"
"2026-07-29T15:01:51.1952555+02:00","66.838","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271399372","10912988","0","0","0","0"
"2026-07-29T15:01:52.2005170+02:00","67.843","observation","True","Up","OK","connected","94","433.3","433.3","True","13","True","44","1271433142","10913662","0","0","0","0"
"2026-07-29T15:01:53.2207072+02:00","68.864","observation","True","Up","OK","connected","94","433.3","433.3","True","4","True","16","1271434624","10914334","0","0","0","0"
"2026-07-29T15:01:54.2274045+02:00","69.87","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271436770","10915017","0","0","0","0"
"2026-07-29T15:01:55.2413696+02:00","70.884","observation","True","Up","OK","connected","94","433.3","433.3","True","12","True","16","1271437730","10915219","0","0","0","0"
"2026-07-29T15:01:56.2424374+02:00","71.885","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271438574","10915367","0","0","0","0"
"2026-07-29T15:01:57.2469661+02:00","72.89","observation","True","Up","OK","connected","94","433.3","433.3","True","5","True","16","1271438980","10918525","0","0","0","0"
"2026-07-29T15:01:58.2538345+02:00","73.897","observation","True","Up","OK","connected","94","433.3","433.3","True","6","True","17","1271442351","10921904","0","0","0","0"
"2026-07-29T15:01:59.2685238+02:00","74.911","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271446969","10923479","0","0","0","0"
"2026-07-29T15:02:00.2743382+02:00","75.917","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271472408","11039137","0","0","0","0"
"2026-07-29T15:02:01.2776277+02:00","76.921","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271474525","11039381","0","0","0","0"
"2026-07-29T15:02:02.2840190+02:00","77.927","observation","True","Up","OK","connected","94","433.3","433.3","True","5","True","17","1271475667","11039571","0","0","0","0"
"2026-07-29T15:02:03.3043092+02:00","78.947","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","16","1271481168","11049333","0","0","0","0"
"2026-07-29T15:02:04.3058759+02:00","79.949","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271768175","11051401","0","0","0","0"
"2026-07-29T15:02:05.3078105+02:00","80.951","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271769108","11051631","0","0","0","0"
"2026-07-29T15:02:06.3128002+02:00","81.956","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271770280","11052028","0","0","0","0"
"2026-07-29T15:02:07.3190918+02:00","82.962","observation","True","Up","OK","connected","96","433.3","433.3","True","5","True","47","1271771240","11052314","0","0","0","0"
"2026-07-29T15:02:08.3286659+02:00","83.972","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271772242","11052955","0","0","0","0"
"2026-07-29T15:02:09.3319371+02:00","84.975","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1271773272","11053182","0","0","0","0"
"2026-07-29T15:02:10.3485604+02:00","85.991","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","17","1271774687","11056413","0","0","0","0"
"2026-07-29T15:02:11.3638075+02:00","87.007","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","48","1271775647","11056561","0","0","0","0"
"2026-07-29T15:02:12.3674559+02:00","88.01","observation","True","Up","OK","connected","96","433.3","433.3","True","7","True","16","1271776607","11056709","0","0","0","0"
"2026-07-29T15:02:13.3729304+02:00","89.016","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","19","1271778637","11057717","0","0","0","0"
"2026-07-29T15:02:14.3776262+02:00","90.021","observation","True","Up","OK","connected","96","433.3","433.3","True","3","False",,"1271781084","11058494","0","0","0","0"
"2026-07-29T15:02:15.3945682+02:00","91.038","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271781298","11058697","0","0","0","0"
"2026-07-29T15:02:16.3992495+02:00","92.042","observation","True","Up","OK","connected","96","433.3","433.3","False",,"True","27","1271781826","11059070","0","0","0","0"
"2026-07-29T15:02:17.4071302+02:00","93.05","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271783776","11059511","0","0","0","0"
"2026-07-29T15:02:18.4121554+02:00","94.055","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","18","1271785739","11059842","0","0","0","0"
"2026-07-29T15:02:19.4153252+02:00","95.058","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","19","1271786997","11060588","0","0","0","0"
"2026-07-29T15:02:20.4190366+02:00","96.062","observation","True","Up","OK","connected","96","433.3","433.3","True","6","True","16","1271787957","11060736","0","0","0","0"
"2026-07-29T15:02:21.4335507+02:00","97.076","observation","True","Up","OK","connected","96","433.3","433.3","True","25","True","17","1271789951","11061395","0","0","0","0"
"2026-07-29T15:02:22.4371823+02:00","98.08","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","46","1271790215","11064605","0","0","0","0"
"2026-07-29T15:02:23.4431605+02:00","99.086","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1271791175","11064753","0","0","0","0"
"2026-07-29T15:02:24.4520698+02:00","100.095","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1271792995","11065711","0","0","0","0"
"2026-07-29T15:02:25.4559236+02:00","101.099","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","18","1271793955","11065859","0","0","0","0"
"2026-07-29T15:02:26.4757213+02:00","102.119","observation","True","Up","OK","connected","96","433.3","433.3","True","5","True","16","1271795117","11066135","0","0","0","0"
"2026-07-29T15:02:27.4787423+02:00","103.122","observation","True","Up","OK","connected","96","433.3","433.3","True","10","True","18","1271796520","11066554","0","0","0","0"
"2026-07-29T15:02:28.4836168+02:00","104.127","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1271796734","11066757","0","0","0","0"
"2026-07-29T15:02:29.4866696+02:00","105.13","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","15","1271796882","11066905","0","0","0","0"
"2026-07-29T15:02:30.4925127+02:00","106.135","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1271830680","11067793","0","0","0","0"
"2026-07-29T15:02:31.4961415+02:00","107.139","observation","True","Up","OK","connected","96","433.3","433.3","True","8","True","17","1271831640","11067941","0","0","0","0"
"2026-07-29T15:02:32.5204079+02:00","108.163","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1271832600","11068089","0","0","0","0"
"2026-07-29T15:02:33.5245498+02:00","109.167","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","18","1271834318","11068345","0","0","0","0"
"2026-07-29T15:02:34.5282967+02:00","110.171","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","17","1271856300","11071292","0","0","0","0"
"2026-07-29T15:02:35.5304924+02:00","111.173","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271857521","11074776","0","0","0","0"
"2026-07-29T15:02:36.5311982+02:00","112.174","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1271858551","11075003","0","0","0","0"
"2026-07-29T15:02:37.5467444+02:00","113.19","observation","True","Up","OK","connected","96","433.3","433.3","True","5","True","53","1271861005","11075375","0","0","0","0"
"2026-07-29T15:02:38.5473175+02:00","114.19","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","17","1271863519","11075599","0","0","0","0"
"2026-07-29T15:02:39.5529823+02:00","115.196","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","18","1271866812","11076656","0","0","0","0"
"2026-07-29T15:02:40.5630047+02:00","116.206","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","20","1271867798","11076804","0","0","0","0"
"2026-07-29T15:02:41.5813833+02:00","117.224","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271869010","11077252","0","0","0","0"
"2026-07-29T15:02:42.5898828+02:00","118.233","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1271870227","11077400","0","0","0","0"
"2026-07-29T15:02:43.5978849+02:00","119.241","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1271872151","11077848","0","0","0","0"
"2026-07-29T15:02:44.6040165+02:00","120.247","observation","True","Up","OK","connected","94","433.3","433.3","True","4","True","49","1271874669","11078387","0","0","0","0"
"2026-07-29T15:02:45.6046492+02:00","121.248","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","15","1271875523","11078590","0","0","0","0"
"2026-07-29T15:02:46.6116748+02:00","122.255","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","18","1271875977","11079124","0","0","0","0"
"2026-07-29T15:02:47.6281429+02:00","123.271","observation","True","Up","OK","connected","94","433.3","433.3","True","4","True","17","1271876997","11079314","0","0","0","0"
"2026-07-29T15:02:48.6345694+02:00","124.278","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","15","1271878023","11082441","0","0","0","0"
"2026-07-29T15:02:49.6391748+02:00","125.282","observation","True","Up","OK","connected","94","433.3","433.3","True","4","True","16","1271878624","11082841","0","0","0","0"
"2026-07-29T15:02:50.6504655+02:00","126.293","observation","True","Up","OK","connected","94","433.3","433.3","True","39","True","17","1271879584","11083031","0","0","0","0"
"2026-07-29T15:02:51.6540233+02:00","127.297","observation","True","Up","OK","connected","94","433.3","433.3","True","4","True","16","1271880693","11083628","0","0","0","0"
"2026-07-29T15:02:52.6635382+02:00","128.306","observation","True","Up","OK","connected","94","433.3","433.3","True","3","True","46","1271901306","11097328","0","0","0","0"
"2026-07-29T15:02:53.6683115+02:00","129.311","observation","True","Up","OK","connected","94","433.3","433.3","True","4","True","16","1271997635","11116875","0","0","0","0"
"2026-07-29T15:02:54.6912678+02:00","130.334","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1278066679","11159451","0","0","0","0"
"2026-07-29T15:02:55.7086646+02:00","131.352","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1279225155","11172619","0","0","0","0"
"2026-07-29T15:02:56.7146683+02:00","132.358","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1281436629","11185672","0","0","0","0"
